Price,Date,Open,High,Low,Close
48,1985-03-12,4.555982903859568,4.609374046325684,4.538186161873351,4.609374046325684
49,1985-03-13,4.609371397416661,4.662761592693085,4.511488914489746,4.511488914489746
50,1985-03-14,4.511490626914633,4.511490626914633,4.378014171553021,4.449201583862305
51,1985-03-15,4.449203954365799,4.449203954365799,4.37801650412836,4.413610458374023
52,1985-03-18,4.41360939715438,4.422507769012776,4.27123498916626,4.27123498916626
53,1985-03-19,4.28903064569859,4.404709908789115,4.28903064569859,4.395811080932617
54,1985-03-20,4.3958140849521214,4.440306421625216,4.3958140849521214,4.422509670257568
55,1985-03-21,4.422510272065999,4.529291253056454,4.4136118951712975,4.520392417907715
56,1985-03-22,4.511492193188275,4.511492193188275,4.440304756164551,4.440304756164551
57,1985-03-25,4.422509271208006,4.422509271208006,4.324626689264059,4.342423439025879
58,1985-03-26,4.342419318229894,4.404708341540211,4.315723760666329,4.369114875793457
59,1985-03-27,4.369118703237357,4.431407322860373,4.369118703237357,4.404712200164795
60,1985-03-28,4.422505858602884,4.538184642791748,4.422505858602884,4.538184642791748
61,1985-03-29,4.511490626914633,4.511490626914633,4.4314048453483945,4.449201583862305
62,1985-04-01,4.449201583862305,4.475896691633169,4.422506476091439,4.449201583862305
63,1985-04-02,4.449204395850737,4.458102770731648,4.342423439025879,4.342423439025879
64,1985-04-03,4.342419099527202,4.342419099527202,4.1288578575490344,4.226739883422852
65,1985-04-04,4.226739991429533,4.226739991429533,4.155552603448762,4.217841625213623
66,1985-04-08,4.235640889329703,4.271234833721683,4.235640889329703,4.244539260864258
67,1985-04-09,4.235640841555437,4.235640841555437,4.048774583183711,4.173352241516113
68,1985-04-10,4.191149184186915,4.324625220316638,4.191149184186915,4.27123498916626
69,1985-04-11,4.297931240511352,4.351322407971089,4.297931240511352,4.333525657653809
70,1985-04-12,4.333525657653809,4.342423574558501,4.3068300739239405,4.333525657653809
71,1985-04-15,4.333525657653809,4.360220324875781,4.3068300739239405,4.333525657653809
72,1985-04-16,4.333525522398902,4.3602201887877,4.324626689264059,4.342423439025879
73,1985-04-17,4.351321840388416,4.413610458374023,4.351321840388416,4.413610458374023
74,1985-04-18,4.431403678947273,4.466997146606445,4.431403678947273,4.466997146606445
75,1985-04-19,4.466997989895345,4.484794727084635,4.44030288411141,4.47589635848999
76,1985-04-22,4.475899076359631,4.475899076359631,4.413610458374023,4.413610458374023
77,1985-04-23,4.41360827839195,4.431405017597621,4.351319691172101,4.395811080932617
78,1985-04-24,4.413608106834484,4.475896691633169,4.413608106834484,4.449201583862305
79,1985-04-25,4.449203281391465,4.520390262607467,4.440304908739464,4.502593517303467
80,1985-04-26,4.5025950514119835,4.5025950514119835,4.422509670257568,4.422509670257568
81,1985-04-29,4.404712521446186,4.404712521446186,4.3157278561292145,4.342423439025879
82,1985-04-30,4.342419673687098,4.351318499105716,4.235638809452583,4.297927379608154
83,1985-05-01,4.297930926792879,4.3068297595559155,4.200048807192538,4.20894718170166
84,1985-05-02,4.208945400743473,4.21784377148737,4.03987544010199,4.084367752075195
85,1985-05-03,4.084367213848366,4.173351367814965,4.0576716468808245,4.128859519958496
86,1985-05-06,4.148170962904879,4.174990469204066,4.103470558014239,4.130290985107422
87,1985-05-07,4.1302897814069865,4.183929699166945,4.121349334716797,4.121349334716797
88,1985-05-08,4.121349091215763,4.201809423498738,4.112409565847473,4.166049480438232
89,1985-05-09,4.1749894069975895,4.344850073651242,4.1749894069975895,4.326970100402832
90,1985-05-10,4.3984918225872,4.487892186404854,4.3984918225872,4.452132225036621
91,1985-05-13,4.452132721631101,4.470012704309565,4.41637229587705,4.434252738952637
92,1985-05-14,4.434252738952637,4.478952695648797,4.41637229587705,4.434252738952637
93,1985-05-15,4.434252738952637,4.478952695648797,4.425312747613405,4.434252738952637
94,1985-05-16,4.434253420450445,4.478953384016516,4.416372974626823,4.461073398590088
95,1985-05-17,4.461067913658578,4.532588227826482,4.4431879502157585,4.505767822265625
96,1985-05-20,4.577290071260596,4.630930910451714,4.577290071260596,4.613050937652588
97,1985-05-21,4.613049969473601,4.630929938520111,4.559409141540527,4.559409141540527
98,1985-05-22,4.550472259521484,4.550472259521484,4.505771850554367,4.550472259521484
99,1985-05-23,4.550472243079201,4.595172651884803,4.541531793000451,4.568352222442627
100,1985-05-24,4.568352238949516,4.568352238949516,4.541531809410429,4.550472259521484
101,1985-05-28,4.550472967982482,4.56835295019424,4.505772552055977,4.541532516479492
102,1985-05-29,4.550471033454314,4.586230982675309,4.550471033454314,4.5772905349731445
103,1985-05-30,4.5772905349731445,4.5772905349731445,4.532591058843817,4.5772905349731445
104,1985-05-31,4.577290469940668,4.756091594696045,4.5504709688028795,4.756091594696045
105,1985-06-03,4.756092778291261,4.827612693515476,4.738212339088184,4.747152328491211
106,1985-06-04,4.747152661168394,4.756093111594985,4.648812770843506,4.648812770843506
107,1985-06-05,4.747152541630671,4.791852951049805,4.747152541630671,4.791852951049805
108,1985-06-06,4.791850493108686,5.006410598754883,4.756090552233787,5.006410598754883
109,1985-06-07,4.9885340528562185,4.9885340528562185,4.890194147941674,4.917014122009277
110,1985-06-10,4.894663368328182,4.894663368328182,4.760562598436844,4.841022968292236
111,1985-06-11,4.841021427020905,4.841021427020905,4.773971523819455,4.827611446380615
112,1985-06-12,4.827611813477627,4.881251740117627,4.760561444780687,4.814201831817627
113,1985-06-13,4.773970733885178,4.773970733885178,4.666690446117292,4.680099964141846
114,1985-06-14,4.693511230445368,4.7471511535878355,4.693511230445368,4.720331192016602
115,1985-06-17,4.720332939478579,4.800792853978451,4.7069229537286015,4.760562896728516
116,1985-06-18,4.760563018475802,4.77397346496582,4.7069230741040915,4.77397346496582
117,1985-06-19,4.773972665469704,4.773972665469704,4.733742713928223,4.733742713928223
118,1985-06-20,4.733741633199128,4.733741633199128,4.666691268874134,4.720331192016602
119,1985-06-21,4.720331709108825,4.733742151760408,4.639871355184125,4.666691780090332
120,1985-06-24,4.666691780090332,4.666691780090332,4.626461372929502,4.666691780090332
121,1985-06-25,4.666692334295406,4.787382649316864,4.666692334295406,4.733742713928223
122,1985-06-26,4.733742804783694,4.747152328491211,4.69351239207305,4.747152328491211
123,1985-06-27,4.747152910978537,4.773973342875574,4.720332939478579,4.760562896728516
124,1985-06-28,4.773972235535484,4.814202183453938,4.773972235535484,4.8007917404174805
125,1985-07-01,4.8007894713293,4.881249789533695,4.7873799554247825,4.867839813232422
126,1985-07-02,4.867838880120137,4.975119590759277,4.867838880120137,4.975119590759277
127,1985-07-03,4.9751237594204145,5.028763699288277,4.934893344122465,4.9617133140563965
128,1985-07-05,4.961710449339182,5.015350818634033,4.961710449339182,5.015350818634033
129,1985-07-08,5.015351408070794,5.055581344472426,4.961711032471777,5.028761386871338
130,1985-07-09,5.02876247182337,5.02876247182337,4.961712102957739,4.988532066345215
131,1985-07-10,4.988530403788213,5.015350818634033,4.93489049489015,5.015350818634033
132,1985-07-11,5.015353714321312,5.028763699288277,4.934893344122465,4.9617133140563965
133,1985-07-12,4.961713230102846,5.095813998297585,4.961713230102846,5.06899356842041
134,1985-07-15,5.0689905743032915,5.203090802891568,5.0689905743032915,5.109220504760742
135,1985-07-16,5.109222883271937,5.310373549994986,5.109222883271937,5.283553123474121
136,1985-07-17,5.323781716155466,5.417652025949939,5.323781716155466,5.350601673126221
137,1985-07-18,5.3506034991808,5.3506034991808,5.256733617747233,5.283553123474121
138,1985-07-19,5.283553074438131,5.32378348364756,5.20309317681324,5.216503620147705
139,1985-07-22,5.216503784663475,5.216503784663475,5.0958134740228775,5.12263298034668
140,1985-07-23,5.1226315077585785,5.283551722221106,5.068991589736692,5.229911804199219
141,1985-07-24,5.216501240107491,5.216501240107491,5.0689905743032915,5.109220504760742
142,1985-07-25,5.082403321566991,5.082403321566991,5.0153534009219785,5.042172908782959
143,1985-07-26,5.042174458882979,5.055584907531738,4.988534505876605,5.055584907531738
144,1985-07-29,5.055579663080763,5.055579663080763,4.921478998881024,4.948299407958984
145,1985-07-30,4.948301681245911,5.001941603251038,4.9214812598464475,4.934891700744629
146,1985-07-31,5.001941260085537,5.176271915435791,5.001941260085537,5.176271915435791
147,1985-08-01,5.2299114063609915,5.417652025949939,5.2299114063609915,5.350601673126221
148,1985-08-02,5.350599664268608,5.390830045017263,5.296959770465945,5.3371901512146
149,1985-08-05,5.337194102241919,5.337194102241919,5.25673374157793,5.296963691711426
150,1985-08-06,5.326085305620561,5.353052723021984,5.177764046984562,5.204731464385986
151,1985-08-07,5.2047325521078065,5.312602244256874,5.2047325521078065,5.299118995666504
152,1985-08-08,5.312602547740283,5.393505284401931,5.312602547740283,5.380021572113037
153,1985-08-09,5.380021572113037,5.380021572113037,5.339570435246358,5.380021572113037
154,1985-08-12,5.326088228020883,5.326088228020883,5.258669184596635,5.272152900695801
155,1985-08-13,5.272151109700974,5.339570130222404,5.231699975145074,5.299118995666504
156,1985-08-14,5.299120233890902,5.299120233890902,5.245185375213623,5.245185375213623
157,1985-08-15,5.23169888178741,5.23169888178741,5.083377623151412,5.204731464385986
158,1985-08-16,5.204735776242278,5.204735776242278,5.015962772187238,5.069897651672363
159,1985-08-19,5.0698942237479905,5.083378397430723,5.015959380730009,5.042927265167236
160,1985-08-20,5.042927585851049,5.150797278746532,5.029443411310847,5.123830318450928
161,1985-08-21,5.123836323116532,5.231706142425537,5.096868405360472,5.231706142425537
162,1985-08-22,5.17776352034067,5.17776352034067,5.069892935850441,5.137311935424805
163,1985-08-23,5.110348127888944,5.110348127888944,5.002478393115451,5.015961647033691
164,1985-08-26,5.015962772187238,5.069897651672363,4.935060452959549,5.069897651672363
165,1985-08-27,5.110348890910338,5.177767948138492,5.110348890910338,5.1642842292785645
166,1985-08-28,5.164282891958425,5.285636793201016,5.1507987136617865,5.258668899536133
167,1985-08-29,5.258668533231935,5.2856364250183105,5.218217389944917,5.2856364250183105
168,1985-08-30,5.28563872264989,5.28563872264989,5.191251754760742,5.191251754760742
169,1985-09-03,5.191248413582339,5.204732588122541,5.09686243229879,5.123830318450928
170,1985-09-04,5.110348127888944,5.110348127888944,4.988994213340319,5.015961647033691
171,1985-09-05,5.123833616237865,5.272154539431037,5.123833616237865,5.191251754760742
172,1985-09-06,5.191249859766518,5.258668899536133,5.191249859766518,5.258668899536133
173,1985-09-09,5.2586665939149055,5.2586665939149055,5.123829499350736,5.218215465545654
174,1985-09-10,5.218215544724002,5.2316992543850125,5.150796533490745,5.177764415740967
175,1985-09-11,5.17776352034067,5.1912467647418,5.137311935424805,5.137311935424805
176,1985-09-12,5.1373139306670055,5.164281818727475,5.09686279296875,5.09686279296875
177,1985-09-13,5.096863249479125,5.096863249479125,4.948541472110865,5.029444217681885
178,1985-09-16,5.002477056131794,5.002477056131794,4.935058026988616,4.975509166717529
179,1985-09-17,4.9620234046531095,4.9620234046531095,4.854153280320636,4.8811211585998535
180,1985-09-18,4.881123174016732,4.988992879960501,4.881123174016732,4.975509166717529
181,1985-09-19,4.975509362586765,5.056412108157786,4.962025648812985,5.029444217681885
182,1985-09-20,5.056412696838379,5.150798704243501,5.056412696838379,5.056412696838379
183,1985-09-23,5.056412696838379,5.164282882515484,5.056412696838379,5.056412696838379
184,1985-09-24,5.056413073432619,5.123832118100229,4.935059163373663,4.962026596069336
185,1985-09-25,4.962027664758443,4.975511384010315,4.8271895463826695,4.854157447814941
186,1985-09-26,4.854156867859797,4.908091738423362,4.800221997296232,4.894608020782471
187,1985-09-30,4.894608020782471,4.921575918992726,4.8406731502189055,4.894608020782471
188,1985-10-01,4.894606617015745,5.042928394384005,4.867639189468185,5.029444217681885
189,1985-10-02,5.029443091484504,5.096862108185218,5.015959380730009,5.042927265167236
190,1985-10-03,5.042929543655511,5.110348127888944,5.015961647033691,5.015961647033691
191,1985-10-04,5.015962832263709,5.029446552296485,4.867641448974609,4.867641448974609
192,1985-10-07,4.8541553431240745,4.8541553431240745,4.759769349285362,4.800220489501953
193,1985-10-08,4.773254305497014,4.773254305497014,4.476611578712663,4.746286869049072
194,1985-10-09,4.746287171251869,4.759771353262891,4.692352294921875,4.692352294921875
195,1985-10-10,4.69235115349338,4.705834406367514,4.638416290283203,4.638416290283203
196,1985-10-11,4.6519009398408375,4.732803721874708,4.6519009398408375,4.705835819244385
197,1985-10-14,4.705834210798002,4.80022114335001,4.692350958484217,4.786736965179443
198,1985-10-15,4.78673952443286,4.948544656777249,4.78673952443286,4.840674877166748
199,1985-10-16,4.840674008909056,4.894608889040162,4.759771688712395,4.867641448974609
200,1985-10-17,4.894607932304399,4.962026982218618,4.894607932304399,4.935059547424316
201,1985-10-18,4.935059636633618,4.975510789556291,4.867640585500689,4.894608020782471
202,1985-10-21,4.894608232441247,4.935059850041655,4.746286869049072,4.746286869049072
203,1985-10-22,4.800221997296232,4.948542891346036,4.800221997296232,4.894608020782471
204,1985-10-23,4.921576733088267,5.110349274214758,4.921576733088267,5.069897651672363
205,1985-10-24,5.069896514420438,5.137315561582317,5.002478393115451,5.015961647033691
206,1985-10-25,5.015963020548541,5.0429309245549465,4.881125815159372,4.921576976776123
207,1985-10-28,4.9080923248224275,4.9080923248224275,4.800222570807454,4.854157447814941
208,1985-10-29,4.867640585500689,4.935059636633618,4.867640585500689,4.894608020782471
209,1985-10-30,4.948540445599038,5.029443174387816,4.948540445599038,5.002476215362549
210,1985-10-31,5.002477424030496,5.029444389571355,4.921574675694492,4.948541641235352
211,1985-11-01,4.948542801893002,4.948542801893002,4.881124677835713,4.935059547424316
212,1985-11-04,4.964357852935791,5.005049154248812,4.8965385517373266,4.964357852935791
213,1985-11-05,4.964354480510621,5.072865009307861,4.964354480510621,5.072865009307861
214,1985-11-06,5.072869084487131,5.099996156382826,4.937230465270904,5.045741081237793
215,1985-11-07,5.045737005351233,5.167811291494218,5.032173713198063,5.127120018005371
216,1985-11-08,5.127125051578313,5.181380136161893,5.086433738140626,5.099997043609619
217,1985-11-11,5.099992036669695,5.140683775834987,5.086428744516525,5.127120018005371
218,1985-11-12,5.14068505650532,5.249195611851322,5.14068505650532,5.194940567016602
219,1985-11-13,5.1949423414885745,5.235633639013819,5.1813781099701055,5.208506107330322
220,1985-11-14,5.208506439266,5.249197739384482,5.181378440176928,5.22206974029541
221,1985-11-15,5.222068013550369,5.2491960036692165,5.140685440223616,5.154249668121338
222,1985-11-18,5.154252931515672,5.194944243942588,5.099996916926002,5.113561153411865
223,1985-11-19,5.1135612804324175,5.181380136161893,5.045741959026039,5.099997043609619
224,1985-11-20,5.099992036669695,5.154247999341048,5.086428744516525,5.127120018005371
225,1985-11-21,5.127123046603112,5.30345246822256,5.127123046603112,5.208506107330322
226,1985-11-22,5.208506439266,5.262761506090643,5.181378440176928,5.22206974029541
227,1985-11-25,5.2220664261296745,5.235630649904099,4.9779178490132985,5.167811393737793
228,1985-11-26,5.167812964665867,5.20850471700584,5.12712167800249,5.154249668121338
229,1985-11-27,5.154252858443054,5.303454335226494,5.154252858443054,5.262763023376465
230,1985-11-29,5.289887053497959,5.42552513531313,5.289887053497959,5.330578804016113
231,1985-12-02,5.330580845207368,5.330580845207368,5.289889079107483,5.317017078399658
232,1985-12-03,5.317015946783215,5.3848347663879395,5.303451717185616,5.3848347663879395
233,1985-12-04,5.384836147161505,5.46621875155521,5.384836147161505,5.439091682434082
234,1985-12-05,5.452652895728959,5.628982254996787,5.452652895728959,5.506907939910889
235,1985-12-06,5.506907939910889,5.506907939910889,5.3983978515470294,5.506907939910889
236,1985-12-09,5.520472015711962,5.601854579759986,5.520472015711962,5.5747270584106445
237,1985-12-10,5.574728620432226,5.615419913857812,5.534036861329967,5.561164855957031
238,1985-12-11,5.574726909670006,5.696801218161491,5.574726909670006,5.6425461769104
239,1985-12-12,5.642548572431244,5.669675638896943,5.4390911500095775,5.493346214294434
240,1985-12-13,5.520473385301686,5.68323901945526,5.520473385301686,5.628983497619629
241,1985-12-16,5.642544488659349,5.69679951367732,5.642544488659349,5.669671535491943
242,1985-12-17,5.669673231859415,5.683237457848718,5.615418190608324,5.6425461769104
243,1985-12-18,5.628983934513865,5.628983934513865,5.506909583004705,5.534037113189697
244,1985-12-19,5.534035462001854,5.534035462001854,5.452652895728959,5.506907939910889
245,1985-12-20,5.506907939910889,5.561163449769374,5.466216191097885,5.506907939910889
246,1985-12-23,5.506910279384358,5.534037812999778,5.289889079107483,5.317017078399658
247,1985-12-24,5.303454335226494,5.303454335226494,5.167816163382846,5.262763023376465
248,1985-12-26,5.289889079107483,5.344144146338325,5.289889079107483,5.317017078399658
249,1985-12-27,5.357708612363604,5.479782984630934,5.357708612363604,5.439091682434082
250,1985-12-30,5.466217989548924,5.656111638016069,5.466217989548924,5.615420341491699
251,1985-12-31,5.642544488659349,5.723927026186305,5.642544488659349,5.669671535491943
252,1986-01-02,5.669673199460853,5.737492466313704,5.615418158519795,5.69680118560791
253,1986-01-03,5.7374926550285625,5.805311924112091,5.7374926550285625,5.778183937072754
254,1986-01-06,5.778183937072754,5.805311924112091,5.751056415709959,5.778183937072754
255,1986-01-07,5.778186466071861,5.791750232689853,5.737495166217884,5.764623165130615
256,1986-01-08,5.764619826081541,5.764619826081541,5.4526519775390625,5.4526519775390625
257,1986-01-09,5.452654916080792,5.493346214294434,5.357708087905565,5.493346214294434
258,1986-01-10,5.493346121360477,5.588292482252715,5.1813781099701055,5.208506107330322
259,1986-01-13,5.20850794090976,5.317018571520055,5.181379933999522,5.262763023376465
260,1986-01-14,5.262763228714167,5.276327465536966,5.045741959026039,5.099997043609619
261,1986-01-15,5.11356127573233,5.289890766143799,5.11356127573233,5.289890766143799
262,1986-01-16,5.289888702380812,5.357707997266274,5.208506107330322,5.208506107330322
263,1986-01-17,5.208505319787213,5.249196611159801,5.099994278107012,5.14068603515625
264,1986-01-20,5.140683620174968,5.249194145202637,5.0864285904993505,5.249194145202637
265,1986-01-21,5.249197428152467,5.317016723338924,5.2220694306718505,5.303452491760254
266,1986-01-22,5.289887290332593,5.289887290332593,5.113557915781365,5.154249668121338
267,1986-01-23,5.154249828514246,5.249196167016719,5.072866786978372,5.086430549621582
268,1986-01-24,5.086428845149971,5.181375151835764,5.0728650870520005,5.167811393737793
269,1986-01-27,5.167811314538555,5.1949392959952005,4.991481996290819,5.072865009307861
270,1986-01-28,5.0728650870520005,5.167811393737793,5.018609588983665,5.167811393737793
271,1986-01-29,5.167817451588157,5.222072547579277,5.113562355597038,5.1813812255859375
272,1986-01-30,5.1813812255859375,5.262764335249617,5.154254143267378,5.1813812255859375
273,1986-01-31,5.1813773750749,5.30345171601307,5.154250312915663,5.23563289642334
274,1986-02-03,5.235633972678322,5.276325738473554,5.154251372441357,5.22206974029541
275,1986-02-04,5.254829536764777,5.254829536764777,4.995500789576422,5.118340969085693
276,1986-02-05,5.118335952177406,5.131984326969306,5.009144267865829,5.05009126663208
277,1986-02-06,5.077389858096977,5.172932247445056,5.077389858096977,5.091038703918457
278,1986-02-07,5.091041152796732,5.241179466247559,5.036445743249484,5.241179466247559
279,1986-02-10,5.254827108433677,5.404965400695801,5.254827108433677,5.404965400695801
280,1986-02-11,5.404963886301318,5.404963886301318,5.309421959846766,5.350368499755859
281,1986-02-12,5.364015637252189,5.45955753326416,5.364015637252189,5.45955753326416
282,1986-02-13,5.459557866405186,5.459557866405186,5.3640159645632695,5.445909023284912
283,1986-02-14,5.445908690976736,5.45955753326416,5.418611006401886,5.45955753326416
284,1986-02-18,5.459561147329318,5.5005077012969785,5.350370336748893,5.391316890716553
285,1986-02-19,5.3913166791673515,5.404965529954339,5.227530001125608,5.3230719566345215
286,1986-02-20,5.32307182933445,5.404965400695801,5.254827108433677,5.404965400695801
287,1986-02-21,5.418611006401886,5.527802213298882,5.418611006401886,5.45955753326416
288,1986-02-24,5.473207946129158,5.636994555152775,5.473207946129158,5.609696865081787
289,1986-02-25,5.609697929037712,5.677942635756416,5.527804374694824,5.527804374694824
290,1986-02-26,5.58239897627472,5.773483753204346,5.58239897627472,5.773483753204346
291,1986-02-27,5.773480688577075,5.855374187876615,5.75983185012673,5.8417253494262695
292,1986-02-28,5.841729971992819,5.896325368995591,5.828080654144287,5.828080654144287
293,1986-03-03,5.8280791359855435,5.855377295973859,5.705239056130131,5.773483753204346
294,1986-03-04,5.773485796842807,5.896325920179888,5.759836946316229,5.787134647369385
295,1986-03-05,5.787134647369385,5.800783966493845,5.732539245263074,5.787134647369385
296,1986-03-06,5.814432559785319,5.88267728349688,5.814432559785319,5.855379581451416
297,1986-03-07,5.882677280414044,5.950921535491943,5.882677280414044,5.950921535491943
298,1986-03-10,5.950923157805085,6.0328167548219165,5.9236259169301775,6.019167900085449
299,1986-03-11,6.0055174112993726,6.0055174112993726,5.800784177360486,5.855379581451416
300,1986-03-12,5.855375427154713,5.991863840545657,5.841726585815619,5.86902379989624
301,1986-03-13,5.855377295973859,5.855377295973859,5.732537216118447,5.773483753204346
302,1986-03-14,5.787134106392209,5.896325368995591,5.787134106392209,5.828080654144287
303,1986-03-17,5.828080865077294,5.841730183419829,5.732538916864539,5.800783634185791
304,1986-03-18,5.800785241891811,6.005518513402332,5.800785241891811,5.964571952819824
305,1986-03-19,5.964569034858125,6.032813269109476,5.964569034858125,6.0055155754089355
306,1986-03-20,6.019165870495628,6.196601390838623,6.019165870495628,6.196601390838623
307,1986-03-21,6.196601656791564,6.264846378989642,6.032814979553223,6.032814979553223
308,1986-03-24,6.032813903391279,6.169303323439804,5.869026786772171,6.114706993103027
309,1986-03-25,6.101061497102281,6.101061497102281,5.978221335876047,6.019167900085449
310,1986-03-26,6.019160074382489,6.128351238909322,6.019160074382489,6.087404727935791
311,1986-03-27,6.223896788965139,6.305789853313619,6.223896788965139,6.251194477081299
312,1986-03-31,6.2511961060265495,6.305791496485411,6.1693030203382575,6.223898410797119
313,1986-04-01,6.18295170312729,6.18295170312729,6.046463220274376,6.114706993103027
314,1986-04-02,6.0737592817512045,6.0737592817512045,5.991865739169716,6.046462059020996
315,1986-04-03,6.046463187522003,6.087409732156079,5.787133665712781,5.923623085021973
316,1986-04-04,5.923623756340514,5.923623756340514,5.869027420112124,5.896325588226318
317,1986-04-07,5.896324920001453,5.991866857480963,5.841729527156018,5.923623085021973
318,1986-04-08,5.978219317054496,6.128357137052703,5.978219317054496,6.101059436798096
319,1986-04-09,6.101058234581915,6.169302940368652,6.101058234581915,6.169302940368652
320,1986-04-10,6.169303071218406,6.251196157582095,6.169303071218406,6.1829514503479
321,1986-04-11,6.1829514503479,6.223898462127532,6.169303071218406,6.1829514503479
322,1986-04-14,6.1829514503479,6.21024961440025,6.155653754893337,6.1829514503479
323,1986-04-15,6.18295139935519,6.264844953641265,6.1693030203382575,6.223898410797119
324,1986-04-16,6.292142283593655,6.387684204234838,6.292142283593655,6.374035358428955
325,1986-04-17,6.387681275134055,6.483223151964069,6.387681275134055,6.455925941467285
326,1986-04-18,6.455928901861975,6.483226124876022,6.223897585966519,6.374035358428955
327,1986-04-21,6.374038155914616,6.442282414895584,6.333091600526035,6.414985179901123
328,1986-04-22,6.414981452939343,6.469576828405416,6.251194389345813,6.333087921142578
329,1986-04-23,6.333087112161636,6.346735954284668,6.278491275071915,6.346735954284668
330,1986-04-24,6.346735244891023,6.374032926085942,6.223895210916342,6.23754358291626
331,1986-04-25,6.23754462665451,6.264842781014815,6.155651569366455,6.155651569366455
332,1986-04-28,6.155652743893597,6.360385894775391,6.155652743893597,6.360385894775391
333,1986-04-29,6.360386152803667,6.401333159519332,6.223897692410544,6.292142391204834
334,1986-04-30,6.292141764908046,6.333088298950315,6.142003536224365,6.142003536224365
335,1986-05-01,6.142007148982946,6.16930532299906,6.00551815329421,6.0737624168396
336,1986-05-02,6.0737592817512045,6.114705818743091,6.005515053431394,6.046462059020996
